,trial_id,global_end_of_trial_date,first_version_date,this_version_date,trial_countries,results_type,recruitment_countries,trial_start_date,error
14478,2013-003330-32,2019-01-11,2016-07-01,2019-12-18,"['SI', 'IT', 'BE', 'DE', 'GB', 'NL', 'FR', 'ES', 'BG']",Tabular,"{'Slovenia': 8, 'Spain': 48, 'Switzerland': 41, 'Turkey': 18, 'United Kingdom': 11, 'United States': 217, 'Australia': 21, 'Belgium': 20, 'Bosnia and Herzegovina': 8, 'Bulgaria': 4, 'Canada': 47, 'France': 64, 'Georgia': 20, 'Germany': 29, 'Hong Kong': 6, 'Italy': 24, 'Japan': 27, 'Netherlands': 28, 'Singapore': 18}",2014-01-22,
14479,2014-000132-41,2018-04-19,2018-10-18,2019-03-31,"['BE', 'GB', 'DE', 'ES', 'IT', 'PT', 'AT', 'HR', 'GR']",Tabular,"{'Austria': 2, 'Belarus': 3, 'Belgium': 4, 'Brazil': 26, 'Croatia': 6, 'France': 14, 'Georgia': 3, 'Germany': 14, 'Greece': 8, 'India': 5, 'Italy': 63, 'Japan': 51, 'Korea, Republic of': 11, 'Lebanon': 3, 'Mexico': 6, 'Peru': 5, 'Poland': 4, 'Portugal': 13, 'Puerto Rico': 1, 'Romania': 6, 'Russian Federation': 19, 'South Africa': 7, 'Spain': 35, 'Switzerland': 4, 'Thailand': 4, 'Turkey': 16, 'Ukraine': 10, 'United Kingdom': 7, 'United States': 44}",2014-09-30,
14480,2013-005548-27,2018-10-22,2019-09-01,2019-09-01,"['BE', 'ES']",Tabular,"{'Belgium': 28, 'United States': 70, 'France': 11, 'Spain': 23}",2014-06-10,
14481,2014-002446-47,2019-01-17,2020-03-25,2020-03-25,"['BE', 'AT', 'ES', 'NL', 'DE']",Tabular,"{'Spain': 8, 'United Kingdom': 12, 'Austria': 6, 'Belgium': 6, 'France': 23, 'Germany': 7, 'Italy': 19, 'Netherlands': 5, 'Norway': 4}",2015-05-31,
14482,2014-004545-27,2019-01-09,2020-01-01,2020-01-01,"['SE', 'DE', 'GB', 'BE', 'ES', 'NL', 'IT']",Tabular,"{'Netherlands': 7, 'Spain': 30, 'Sweden': 4, 'United Kingdom': 20, 'Belgium': 9, 'France': 2, 'Germany': 57, 'Italy': 11, 'United States': 440, 'Canada': 35, 'Puerto Rico': 9, 'Switzerland': 8}",2015-01-26,
14483,2014-003865-11,2018-06-08,2019-03-28,2019-03-28,"['DE', 'AT', 'ES', 'BE', 'NL', 'FR', 'GB', 'GR', 'PL', 'DK']",Tabular,"{'Netherlands': 2, 'Spain': 5, 'United Kingdom': 14, 'Austria': 6, 'Belgium': 2, 'Denmark': 1, 'France': 22, 'Germany': 22, 'Greece': 15, 'Australia': 12, 'Canada': 8, 'Israel': 6, 'Italy': 3, 'United States': 142}",2015-04-27,
14484,2014-004779-21,2019-01-02,2020-01-01,2020-01-01,"['DE', 'GB', 'BE', 'ES', 'NL']",Tabular,"{'Spain': 29, 'Switzerland': 11, 'United Kingdom': 16, 'United States': 683, 'Belgium': 7, 'Canada': 44, 'France': 13, 'Germany': 60, 'Puerto Rico': 18}",2015-01-26,
14485,2015-001314-10,2018-11-16,2019-11-29,2019-11-29,"['SE', 'PT', 'ES', 'BE']",Tabular,"{'Argentina': 36, 'Australia': 29, 'Canada': 34, 'Chile': 80, 'Israel': 14, 'Japan': 49, 'Mexico': 21, 'Russian Federation': 21, 'Turkey': 22, 'United States': 55, 'Portugal': 34, 'Spain': 21, 'Sweden': 5, 'Belgium': 27}",2016-11-28,
14486,2015-002553-35,2019-11-04,2020-05-20,2020-05-20,"['GB', 'HU', 'AT', 'DE', 'EE', 'LV', 'BE', 'IS', 'FI', 'DK', 'FR', 'PL', 'LT', 'IE', 'ES', 'GR']",Tabular,"{'Spain': 3, 'Switzerland': 2, 'United Kingdom': 31, 'United States': 85, 'Vietnam': 20, 'Argentina': 11, 'Australia': 14, 'Austria': 19, 'Belgium': 24, 'Brazil': 44, 'China': 60, 'Denmark': 2, 'Estonia': 12, 'Finland': 5, 'France': 50, 'Germany': 87, 'Greece': 1, 'Guatemala': 80, 'Hungary': 64, 'Latvia': 18, 'Lithuania': 18, 'Philippines': 34, 'Poland': 51, 'Romania': 154, 'Singapore': 5}",2015-12-11,
14487,2015-003713-23,2018-12-21,2019-12-28,2019-12-28,"['NL', 'BE', 'FR']",Mixed,"{'Netherlands': 19, 'Belgium': 2, 'France': 4, 'Israel': 1, 'Italy': 11, 'Canada': 11, 'United States': 5}",2015-12-04,
14488,2011-000850-48,2017-05-17,2018-06-02,2018-06-02,"['BE', 'FI', 'IT', 'SE', 'DE', 'CZ', 'AT', 'GB', 'PT', 'HU', 'ES', 'NL', 'IE', 'FR']",Tabular,"{'Argentina': 9, 'Austria': 40, 'Belgium': 26, 'Brazil': 5, 'Canada': 3, 'Chile': 4, 'China': 113, 'Colombia': 1, 'Czech Republic': 41, 'Germany': 120, 'Spain': 54, 'France': 16, 'United Kingdom': 24, 'Hong Kong': 5, 'Hungary': 104, 'Ireland': 7, 'Israel': 24, 'Italy': 11, 'Japan': 96, 'Korea, Republic of': 72, 'Mexico': 5, 'Netherlands': 17, 'Peru': 1, 'Poland': 109, 'Portugal': 10, 'Russian Federation': 188, 'Sweden': 7, 'Thailand': 8, 'Taiwan': 7, 'United States': 274, 'South Africa': 5, 'Switzerland': 8}",2012-01-31,
14489,2017-001593-42,2019-01-24,2020-02-01,2020-02-01,"['AT', 'BE', 'NL']",Tabular,"{'Germany': 4, 'Netherlands': 3}",2018-07-11,
14490,2016-000280-16,2019-03-07,2020-03-22,2020-03-22,"['DE', 'GB', 'SK', 'AT', 'NO', 'DK', 'ES', 'CZ', 'HU', 'FR', 'BE', 'PT', 'PL']",Tabular,"{'Slovakia': 12, 'Spain': 2, 'United Kingdom': 6, 'Austria': 5, 'Belgium': 7, 'Canada': 4, 'Czech Republic': 16, 'Denmark': 7, 'France': 3, 'Germany': 17, 'Hungary': 4, 'Italy': 2, 'Japan': 29, 'Norway': 7, 'Poland': 4, 'Portugal': 4}",2017-06-27,
14491,2016-002365-63,2018-07-19,2019-07-31,2019-07-31,"['ES', 'BE', 'GB', 'FR']",Tabular,{'United States': 14},2017-01-10,
14492,2016-001795-30,2018-10-09,2019-10-25,2019-10-25,"['LV', 'CZ', 'EE', 'LT', 'SK', 'DK', 'HU', 'ES', 'BE', 'PL', 'HR']",Tabular,"{'Slovakia': 49, 'Spain': 4, 'Ukraine': 170, 'Belgium': 3, 'Bulgaria': 91, 'Croatia': 1, 'Czech Republic': 36, 'Denmark': 1, 'Estonia': 13, 'Hungary': 43, 'Latvia': 41, 'Lithuania': 29, 'Poland': 46, 'Russian Federation': 53, 'Serbia': 27}",2017-01-24,
14493,2004-004953-24,2005-11-15,2020-08-05,2020-08-05,['DE'],Document,,,
14494,2012-003632-23,2019-01-04,2020-08-05,2020-08-05,"['GB', 'IT', 'AT', 'CZ', 'DE', 'ES', 'SE']",Tabular,"{'Spain': 3, 'United Kingdom': 2, 'United States': 23, 'Germany': 1, 'Italy': 16}",2013-07-28,
14495,2009-017480-42,2012-01-17,2015-06-14,2020-08-05,['GB'],Document,,,
14496,2015-000050-38,2019-01-24,2020-02-09,2020-02-09,"['LT', 'IE', 'HU', 'NL', 'ES', 'DE', 'IT', 'AT', 'LV', 'DK', 'CZ', 'FI', 'EE', 'GR']",Tabular,"{'Austria': 30, 'Latvia': 8, 'Lithuania': 52, 'Hungary': 36, 'Spain': 65, 'United States': 103, 'Russian Federation': 123, 'Estonia': 15, 'Italy': 10, 'Netherlands': 13, 'Czech Republic': 80, 'United Kingdom': 98, 'Germany': 59, 'Canada': 35, 'Denmark': 2, 'Finland': 15, 'Greece': 22, 'Israel': 41, 'Thailand': 13, 'Vietnam': 27, 'Philippines': 23, 'Sweden': 4, 'Mexico': 34, 'Ireland': 4, 'India': 38, 'Chile': 23, 'Guatemala': 12, 'Argentina': 11}",2015-08-31,
14497,2010-024004-98,2018-07-02,2020-08-06,2020-08-06,['DE'],Tabular,{'Germany': 68},2012-04-01,
14498,2010-023552-90,2015-10-15,2020-08-06,2020-08-06,['AT'],Tabular,{'Austria': 36},2012-10-24,
14499,2015-005284-16,2016-07-14,2020-08-06,2020-08-06,['AT'],Mixed,{'Austria': 99999},2016-07-14,
14500,2012-003112-31,2019-07-11,2020-08-06,2020-08-06,"['GB', 'DE', 'FR']",Tabular,"{'United Kingdom': 162, 'France': 123, 'Germany': 200}",2013-06-03,
14501,2019-001699-12,2019-12-17,2020-08-06,2020-08-06,['GB'],Tabular,{'United Kingdom': 29},2019-09-30,
14502,2004-005211-28,2006-08-12,2020-08-06,2020-08-06,['DE'],Document,,,
14503,2014-002277-11,2019-11-25,2020-06-07,2020-06-07,"['CZ', 'BE', 'ES', 'IT', 'Outside EU/EEA', 'GR', 'NL', 'GB', 'AT', 'HU', 'SI', 'PT', 'PL', 'NO']",Tabular,"{'United States': 5, 'Canada': 17, 'Austria': 7, 'Belgium': 4, 'Czech Republic': 5, 'Greece': 1, 'Hungary': 10, 'Italy': 26, 'Netherlands': 22, 'Norway': 8, 'Poland': 4, 'Portugal': 1, 'Russian Federation': 1, 'Slovenia': 1, 'Spain': 5, 'Switzerland': 4, 'Turkey': 2, 'United Kingdom': 3, 'Brazil': 20, 'Colombia': 6, 'Australia': 3, 'Malaysia': 1, 'South Africa': 2}",2016-03-24,
14504,2015-005549-30,2016-12-01,2020-08-07,2020-08-07,['SE'],Mixed,{'Sweden': 15},2016-03-01,
14505,2017-004316-18,2016-07-10,2020-08-07,2020-08-07,['Outside EU/EEA'],Tabular,{'United States': 1154},2007-12-14,
14506,2008-004877-17,2017-01-16,2020-08-07,2020-08-07,['GB'],Mixed,{'United Kingdom': 99999},2011-12-08,
14507,2011-005476-41,2015-09-30,2020-08-07,2020-08-07,['GB'],Mixed,{'United Kingdom': 79},2012-08-01,
14508,2014-004806-14,2019-07-16,2020-08-07,2020-09-09,"['DE', 'HU', 'GB', 'IT', 'ES', 'AT']",Tabular,"{'Spain': 3, 'United Kingdom': 1, 'United States': 10, 'Austria': 2, 'France': 3, 'Germany': 2, 'Italy': 8}",2016-01-20,
14509,2017-003055-30,2019-10-09,2020-08-07,2020-08-07,"['FR', 'GB', 'CZ', 'PL', 'ES']",Tabular,"{'Spain': 1, 'Czech Republic': 1}",2018-10-23,
14510,2012-003192-19,2019-07-19,2020-08-07,2020-08-07,"['GB', 'RO', 'ES', 'IE']",Mixed,"{'Spain': 17, 'Sudan': 40, 'United Kingdom': 4751, 'Albania': 16, 'Australia': 11, 'Egypt': 709, 'Georgia': 425, 'Ireland': 17, 'Malaysia': 464, 'Nepal': 50, 'Nigeria': 770, 'Pakistan': 4420, 'Papua New Guinea': 13, 'Romania': 287, 'Saudi Arabia': 19}",2013-07-04,
14511,2014-003432-39,2016-03-14,2020-08-07,2020-08-07,['SE'],Mixed,{'Sweden': 50},2014-11-03,
14512,2016-003733-23,2019-01-06,2020-08-08,2020-08-08,['DE'],Tabular,{'Germany': 404},2017-06-21,
14513,2011-000988-28,2015-11-02,2020-08-08,2020-08-08,['GB'],Tabular,{'United Kingdom': 421},2012-04-02,
14514,2011-006198-25,2019-07-29,2020-08-08,2020-08-08,['GR'],Tabular,{'Greece': 55},2013-02-11,
14515,2012-003090-26,2013-05-02,2020-08-08,2020-08-08,['ES'],Tabular,{'Spain': 18},2013-04-10,
14516,2018-001988-23,2020-01-24,2020-08-09,2020-08-09,"['HU', 'PL']",Tabular,"{'Poland': 2, 'Hungary': 8, 'Ukraine': 10, 'Russian Federation': 1, 'Belarus': 1, 'Serbia': 2}",2018-11-01,
14517,2004-001114-14,2005-10-25,2020-08-09,2020-08-09,['IT'],Document,,,
14518,2011-004770-28,2013-08-13,2020-08-09,2020-08-09,"['ES', 'HU', 'LV', 'DE', 'LT', 'AT', 'PL']",Tabular,"{'Spain': 16, 'Austria': 1, 'France': 16, 'Germany': 12, 'Hungary': 11, 'Latvia': 23, 'Lithuania': 7, 'Poland': 64}",2012-06-21,
14519,2017-000692-92,2020-01-28,2020-08-09,2020-08-09,"['AT', 'ES', 'FI', 'BE', 'DK']",Tabular,"{'Spain': 20, 'Turkey': 16, 'United States': 93, 'Austria': 26, 'Belgium': 27, 'Denmark': 15, 'Finland': 24, 'Germany': 67}",2018-02-12,
14520,2011-004765-32,2013-08-13,2020-08-09,2020-08-09,"['BE', 'SK', 'CZ', 'NL', 'IT']",Tabular,"{'Slovakia': 17, 'Belgium': 4, 'Czech Republic': 32, 'Italy': 17, 'Netherlands': 2, 'Romania': 20, 'Russian Federation': 55}",2012-06-14,
14521,2014-003968-20,2019-05-15,2020-08-09,2020-08-09,"['IT', 'DE', 'BE']",Tabular,"{'Belgium': 31, 'Germany': 18, 'Italy': 27}",2016-08-05,
14522,2013-004353-24,2017-03-03,2020-08-09,2020-08-09,['DE'],Mixed,{'Germany': 18},2014-08-08,
14523,2018-001726-26,2019-08-22,2020-08-09,2020-08-09,"['DE', 'AT', 'ES', 'PL']",Tabular,"{'Spain': 15, 'Taiwan': 36, 'Argentina': 25, 'Australia': 27, 'Austria': 8, 'Germany': 47, 'Italy': 19, 'Japan': 63, 'Korea, Republic of': 63, 'Poland': 26}",2018-11-16,
14524,2017-002222-20,2019-01-02,2019-12-29,2020-02-29,"['BG', 'PL']",Tabular,"{'Bulgaria': 54, 'Poland': 24, 'Serbia': 32, 'United States': 212}",2017-09-14,
14525,2017-003767-35,2018-07-02,2019-07-28,2019-07-28,"['BG', 'FI', 'SE']",Tabular,"{'Sweden': 8, 'Bulgaria': 64, 'Finland': 14}",2018-05-21,
14526,2004-003807-19,2005-09-29,2016-05-01,2016-05-01,"['HU', 'AT', 'GB', 'ES']",Document,,,
14527,2014-003779-48,2015-03-23,2016-02-12,2016-02-12,['BE'],Mixed,{'Belgium': 88},2014-10-22,
14528,2015-000937-54,2018-08-30,2020-03-11,2020-03-11,"['GB', 'DK', 'AT', 'ES', 'PT', 'FR', 'SK', 'CZ']",Tabular,"{'Portugal': 17, 'Slovakia': 51, 'Spain': 99, 'United Kingdom': 4, 'Austria': 20, 'Czech Republic': 23, 'Denmark': 12, 'France': 29, 'Switzerland': 4, 'Norway': 4}",2015-06-01,
14529,2018-001722-25,2019-08-07,2020-08-12,2020-08-12,"['GB', 'DE']",Tabular,"{'United Kingdom': 31, 'Germany': 42}",2018-10-10,
14530,2015-004184-36,2019-01-14,2020-08-12,2020-08-12,['DE'],Tabular,{'Germany': 11},2016-01-04,
14531,2016-003927-45,2019-10-15,2020-08-12,2020-08-12,"['DE', 'CZ', 'HU', 'ES', 'PL']",Mixed,"{'United States': 1, 'Czech Republic': 2, 'France': 3, 'Germany': 31, 'Hungary': 5, 'Israel': 34, 'Italy': 2, 'Korea, Republic of': 29}",2017-08-16,
14532,2010-022057-42,2013-12-23,2020-08-12,2020-08-12,['DE'],Mixed,{'Germany': 100},2011-04-04,
14533,2013-004127-36,2014-11-30,2020-08-12,2020-08-12,['CZ'],Mixed,{'Czech Republic': 22},2014-02-19,
14534,2015-005382-23,2019-08-01,2020-08-12,2020-08-12,"['GB', 'ES', 'FR']",Tabular,"{'United States': 41, 'United Kingdom': 2, 'France': 1, 'Spain': 8}",2016-02-03,
14535,2011-002464-24,2011-12-14,2020-08-13,2020-08-13,['DE'],Document,,,
14536,2013-003032-77,2020-02-07,2020-08-13,2020-08-13,"['GB', 'IT', 'HU', 'BE', 'AT', 'SK', 'ES', 'CZ', 'PL', 'FR']",Tabular,"{'Slovakia': 6, 'Spain': 1, 'United Kingdom': 3, 'United States': 12, 'Austria': 1, 'Belgium': 2, 'Canada': 1, 'Israel': 1, 'Japan': 8, 'Poland': 66}",2014-10-13,
14537,2012-000091-41,2019-07-25,2020-08-13,2020-08-13,['GB'],Mixed,{'United Kingdom': 53},2013-05-20,
14538,2015-003799-63,2019-10-28,2020-08-27,2020-08-27,['GB'],Tabular,{'United Kingdom': 23},2017-05-25,
14539,2010-022518-16,2014-01-15,2020-08-27,2020-08-27,['GB'],Tabular,{'United Kingdom': 16},2012-04-30,
14540,2019-002641-37,2020-03-26,2020-08-27,2020-08-27,"['SE', 'NL']",Mixed,{'Netherlands': 99999},2020-03-26,
14541,2007-004686-18,2009-07-27,2020-08-27,2020-08-27,"['FR', 'PT', 'DE']",Tabular,"{'Poland': 20, 'Portugal': 9, 'France': 27, 'Germany': 67}",2008-07-10,
14542,2015-001594-40,2019-07-30,2020-08-27,2020-08-27,['GB'],Tabular,{'United Kingdom': 68},2016-11-18,
14543,2007-001680-30,2009-05-05,2020-08-27,2020-08-27,"['FR', 'PT', 'BE', 'CZ']",Tabular,"{'Belgium': 16, 'Czech Republic': 123, 'France': 30, 'Poland': 9, 'Portugal': 21}",2008-02-08,
14544,2015-002744-14,2017-03-13,2020-08-28,2020-08-28,['BE'],Mixed,{'Belgium': 60},2015-09-01,
14545,2011-001538-41,2014-06-04,2020-08-28,2020-08-28,['GB'],Mixed,{'United Kingdom': 99999},2014-06-04,
14546,2011-006049-14,2014-05-19,2020-08-28,2020-08-28,['GB'],Mixed,{'United Kingdom': 88888},2012-12-20,
14547,2009-017676-24,2012-07-31,2020-08-28,2020-08-28,['DE'],Document,,,
14548,2004-002249-11,2009-05-08,2020-08-28,2020-08-28,['IT'],Tabular,{'Italy': 127},2005-04-21,
14549,2006-005630-21,2014-05-19,2020-08-28,2020-08-28,['GB'],Mixed,{'United Kingdom': 88888},2009-07-01,
14550,2018-000827-15,2019-08-13,2020-08-28,2020-08-28,['DK'],Tabular,"{'Canada': 33, 'Germany': 2}",2018-09-18,
14551,2016-002639-14,2019-07-16,2020-07-14,2020-07-14,"['HU', 'DE', 'GB']",Tabular,"{'United Kingdom': 2, 'United States': 374, 'Germany': 5, 'Hungary': 10, 'Japan': 11}",2016-03-29,
14552,2008-001770-33,2007-02-28,2020-08-29,2020-08-29,['DE'],Document,,,
14553,2009-013458-33,2010-12-31,2020-08-29,2020-08-29,['DE'],Document,,,
14554,2014-005344-17,2020-01-31,2020-08-29,2020-08-29,['DE'],Mixed,{'Germany': 32},2015-04-01,
14555,2007-004134-16,2011-06-17,2020-08-29,2020-08-29,['DE'],Document,,,
14556,2008-003256-29,2012-11-24,2020-08-29,2020-08-29,['DE'],Document,,,
14557,2015-005443-14,2019-09-05,2020-08-29,2020-08-29,"['DE', 'DK', 'SE', 'HU', 'CZ', 'PL', 'BG']",Tabular,"{'Ukraine': 41, 'Bulgaria': 4, 'Canada': 1, 'Czech Republic': 17, 'Germany': 2, 'Hungary': 2, 'Poland': 14, 'Romania': 39, 'Russian Federation': 22}",2017-08-09,
14558,2010-019218-26,2013-05-31,2020-08-29,2020-08-29,['DE'],Document,,,
14559,2006-006516-30,2012-01-02,2020-08-29,2020-08-29,['DE'],Document,,,
14560,2010-018291-25,2013-03-18,2020-08-29,2020-08-29,['DE'],Document,,,
14561,2006-002306-64,2007-07-10,2020-08-29,2020-08-29,['DE'],Document,,,
14562,2007-003111-31,2011-09-30,2020-08-29,2020-08-29,['DE'],Document,,,
14563,2005-004196-37,2014-08-21,2020-08-29,2020-08-29,['GB'],Mixed,{'United Kingdom': 88888},2006-10-31,
14564,2007-002967-28,2011-05-01,2020-08-29,2020-08-29,['DE'],Document,,,
14565,2006-000811-12,2018-11-30,2020-08-29,2020-08-29,"['GB', 'DE']",Tabular,{'United Kingdom': 1109},2007-10-31,
14566,2008-006135-12,2011-06-16,2020-08-29,2020-08-29,['DE'],Document,,,
14567,2019-002603-17,2020-02-24,2020-08-30,2020-08-30,['Outside EU/EEA'],Tabular,"{'United States': 10, 'Japan': 8}",2019-07-22,
14568,2012-004442-15,2014-03-03,2020-08-30,2020-08-30,['DE'],Mixed,{'Germany': 2},2013-12-12,
14569,2015-004527-32,2019-08-08,2020-08-30,2020-08-30,['GB'],Tabular,{'United Kingdom': 44},2018-01-10,
14570,2008-008896-32,2014-05-07,2020-08-14,2020-08-14,['DE'],Tabular,{'Germany': 42},2012-05-21,
14571,2016-004904-74,2020-01-31,2020-07-09,2020-07-09,"['SK', 'DK', 'EE', 'CZ', 'LT', 'BG', 'IT', 'SI', 'ES', 'FR', 'HR', 'HU']",Tabular,"{'Bulgaria': 160, 'Czech Republic': 92, 'Denmark': 14, 'Estonia': 569, 'Hungary': 59, 'Italy': 91, 'Lithuania': 250, 'Malaysia': 9, 'Philippines': 285, 'Romania': 45, 'Slovakia': 30, 'Slovenia': 6, 'Spain': 224, 'Thailand': 152, 'Vietnam': 21}",2017-09-01,
14572,2016-001145-11,2019-01-17,2020-09-02,2020-09-02,"['DE', 'IT', 'BG', 'PL', 'GR']",Tabular,"{'Turkey': 4, 'Ukraine': 12, 'United States': 42, 'Armenia': 10, 'Australia': 2, 'Belarus': 5, 'Bulgaria': 3, 'Georgia': 11, 'Greece': 3, 'Italy': 3, 'New Zealand': 6, 'Poland': 8, 'Romania': 3, 'Russian Federation': 50}",2016-11-15,
14573,2011-001735-22,2016-10-10,2020-09-02,2020-09-02,"['BE', 'GB', 'SE', 'FR', 'GR', 'ES', 'DE']",Tabular,"{'Spain': 15, 'United Kingdom': 6, 'United States': 14, 'Australia': 8, 'Belgium': 2, 'France': 6, 'Germany': 19, 'Israel': 10, 'Korea, Republic of': 5}",2012-03-01,
14574,2009-015768-33,2017-02-17,2020-09-02,2020-09-02,"['GB', 'SK', 'DE', 'AT', 'CZ', 'PT', 'BE', 'NL', 'IT']",Tabular,"{'Slovakia': 2, 'Turkey': 5, 'United Kingdom': 7, 'Australia': 2, 'Belgium': 4, 'Czech Republic': 7, 'Germany': 17, 'Italy': 11, 'Netherlands': 1}",2011-06-06,
14575,2008-003539-19,2019-08-18,2020-09-02,2020-09-02,"['DE', 'NL', 'FR', 'AT', 'IT', 'IE', 'ES', 'BE', 'CZ', 'PT', 'DK', 'SK', 'GB']",Tabular,"{'Australia': 2, 'Japan': 14, 'Korea, Republic of': 5, 'Taiwan': 4, 'China': 30, 'Austria': 1, 'Belgium': 3, 'Czech Republic': 23, 'Denmark': 7, 'France': 9, 'Germany': 51, 'Italy': 13, 'Poland': 11, 'Portugal': 2, 'Russian Federation': 3, 'Spain': 3, 'Slovakia': 2, 'Swaziland': 2, 'Turkey': 5, 'United Kingdom': 3, 'Canada': 9, 'United States': 14, 'Argentina': 1, 'Brazil': 12, 'Mexico': 8}",2009-06-30,
14576,2008-003610-94,2019-08-18,2020-09-02,2020-09-02,"['DE', 'FR', 'SE', 'AT', 'GB', 'IE', 'BE', 'CZ', 'DK', 'IT', 'NL', 'ES', 'PT', 'GR']",Tabular,"{'Australia': 17, 'Japan': 21, 'Korea, Republic of': 6, 'Singapore': 9, 'Thailand': 3, 'Taiwan': 10, 'China': 73, 'Austria': 5, 'Belgium': 6, 'Switzerland': 7, 'Czech Republic': 13, 'Germany': 65, 'Denmark': 3, 'France': 12, 'United Kingdom': 15, 'Greece': 4, 'Italy': 14, 'Poland': 15, 'Portugal': 4, 'Russian Federation': 9, 'Sweden': 4, 'Turkey': 5, 'Canada': 12, 'United States': 21, 'Argentina': 1, 'Brazil': 26, 'Mexico': 16}",2009-03-11,
14577,2010-022927-31,2017-04-16,2020-09-02,2020-09-02,['ES'],Mixed,{'Spain': 140},2011-08-05,
14578,2014-002830-30,2012-01-31,2020-09-02,2020-09-02,['BE'],Document,,,
14579,2007-000208-34,2019-08-21,2020-09-02,2020-09-02,"['SE', 'CZ', 'BE', 'IT', 'ES', 'SK', 'AT', 'FR', 'NL', 'FI', 'DK', 'DE', 'PT', 'HU', 'GB']",Tabular,"{'Argentina': 6, 'Austria': 3, 'Belgium': 9, 'Brazil': 67, 'Canada': 9, 'Colombia': 3, 'Czech Republic': 5, 'Denmark': 5, 'Egypt': 8, 'Finland': 11, 'France': 86, 'Germany': 51, 'United Kingdom': 32, 'Hong Kong': 4, 'Hungary': 1, 'Italy': 63, 'Japan': 77, 'Korea, Republic of': 58, 'Malaysia': 1, 'Mexico': 6, 'Netherlands': 4, 'Norway': 10, 'Poland': 42, 'Russian Federation': 13, 'Singapore': 18, 'Slovakia': 8, 'South Africa': 14, 'Spain': 40, 'Sweden': 27, 'Switzerland': 1, 'Taiwan': 11, 'Thailand': 39, 'Turkey': 13, 'United States': 94, 'Venezuela, Bolivarian Republic of': 7}",2007-07-31,
14580,2014-001017-61,,2020-06-12,2020-06-12,"['IT', 'GB', 'DE', 'PT', 'DK', 'SK', 'NL', 'FR', 'SE', 'BE', 'GR', 'ES', 'SI']",Tabular,"{'Slovakia': 1, 'Spain': 45, 'Sweden': 3, 'Turkey': 27, 'United Kingdom': 61, 'Argentina': 4, 'Belgium': 24, 'Bosnia and Herzegovina': 5, 'Brazil': 41, 'Denmark': 15, 'Egypt': 5, 'France': 50, 'Germany': 91, 'Greece': 36, 'Italy': 94, 'Korea, Republic of': 24, 'Mexico': 17, 'Netherlands': 16, 'Poland': 21, 'Portugal': 12, 'Russian Federation': 8, 'Serbia': 9}",2015-04-17,
14581,2018-001340-62,2019-09-06,2020-04-18,2020-11-22,"['FI', 'DE']",Tabular,"{'Finland': 61, 'Germany': 211, 'United States': 230}",2018-10-30,
14582,2014-000180-41,2016-12-02,2020-09-03,2020-09-03,['DE'],Tabular,{'Germany': 4},2015-11-16,
14583,2014-000586-45,2019-12-20,2020-09-03,2020-09-03,['BE'],Mixed,{'Belgium': 40},2014-06-02,
14584,2006-003551-20,2008-01-14,2020-09-03,2020-09-03,['AT'],Document,,,
14585,2013-003094-10,2014-08-16,2020-09-03,2020-09-03,"['CZ', 'PL', 'HU']",Tabular,"{'United States': 46, 'Australia': 21, 'Georgia': 6, 'Hungary': 60, 'Israel': 2, 'Poland': 13}",2013-03-25,
14586,2005-001907-21,2008-07-08,2020-09-03,2020-09-03,['DE'],Document,,,
14587,2016-001402-41,2019-08-23,2020-09-03,2020-10-03,"['DE', 'HU', 'GB', 'BE', 'ES']",Tabular,"{'Spain': 14, 'United Kingdom': 35, 'United States': 28, 'Australia': 7, 'Belgium': 15, 'France': 15, 'Hungary': 3, 'Italy': 13, 'Poland': 14}",2016-09-01,
14588,2017-000136-34,2019-07-19,2020-07-31,2020-07-31,"['CZ', 'HU', 'GR', 'PL', 'ES', 'SK']",Tabular,"{'Slovakia': 30, 'South Africa': 47, 'Spain': 13, 'Taiwan': 4, 'Turkey': 25, 'Vietnam': 16, 'Argentina': 412, 'Chile': 27, 'Colombia': 8, 'Czech Republic': 54, 'Germany': 213, 'Greece': 24, 'Hungary': 99, 'India': 73, 'Israel': 45, 'Mexico': 20, 'Peru': 27, 'Poland': 16, 'Russian Federation': 217, 'Serbia': 56}",2018-02-05,
14589,2017-002158-35,2019-10-22,2020-08-16,2020-08-16,"['GB', 'DE', 'FR', 'PT']",Tabular,"{'United Kingdom': 4, 'France': 9, 'Germany': 4, 'Portugal': 3}",2017-12-30,
14590,2017-004369-29,2019-10-10,2020-09-04,2020-09-04,"['SE', 'GB', 'NL', 'ES']",Tabular,"{'Germany': 871, 'Netherlands': 638, 'Spain': 264, 'Sweden': 268, 'United Kingdom': 1300}",2018-04-11,
14591,2019-002284-10,2019-09-04,2020-09-04,2020-09-04,['NL'],Tabular,{'Netherlands': 103},2019-06-27,
14592,2004-005244-28,2013-08-31,2020-09-04,2020-09-04,['DE'],Tabular,{'Germany': 15},2005-05-27,
14593,2015-002537-22,2018-01-23,2020-09-04,2020-09-04,['AT'],Tabular,{'Austria': 13},2017-01-16,
14594,2016-002716-41,2019-08-23,2020-09-05,2020-09-05,['FR'],Tabular,{'France': 3},2017-10-25,
14595,2005-004765-42,2007-04-27,2020-09-05,2020-09-05,['GB'],Document,,,
